gene_callers_id	source	accession	function	e_value
16960	KOfam	K02012	iron(III) transport system substrate-binding protein	1e-84
16344	KOfam	K02012	iron(III) transport system substrate-binding protein	6.4e-79
18348	KOfam	K02012	iron(III) transport system substrate-binding protein	5.5e-76
17407	KOfam	K11720	lipopolysaccharide export system permease protein	7.1e-91
17629	KOfam	K01533	P-type Cu2+ transporter [EC:7.2.2.9]	9.3e-231
14458	KOfam	K03324	phosphate:Na+ symporter	2.6e-175
17893	KOfam	K03442	small conductance mechanosensitive channel	2.5e-80
15729	KOfam	K03442	small conductance mechanosensitive channel	2e-75
17405	KOfam	K01255	leucyl aminopeptidase [EC:3.4.11.1]	2e-175
16818	KOfam	K01255	leucyl aminopeptidase [EC:3.4.11.1]	7.8e-167
13097	KOfam	K01241	AMP nucleosidase [EC:3.2.2.4]	2.9e-215
14671	KOfam	K02990	small subunit ribosomal protein S6	1.1e-36
15455	KOfam	K00639	glycine C-acetyltransferase [EC:2.3.1.29]	6.5e-228
14190	KOfam	K07156	copper resistance protein C	4.7e-37
15068	KOfam	K19591	MerR family transcriptional regulator, copper efflux regulator	2.3e-51
18052	KOfam	K09796	periplasmic copper chaperone A	3.6e-41
13329	KOfam	K05812	DTW domain-containing protein	3.1e-50
14581	KOfam	K00942	guanylate kinase [EC:2.7.4.8]	1.1e-76
17761	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	4.2e-191
14962	KOfam	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	2.1e-63
18165	KOfam	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	1.4e-30
18183	KOfam	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	1.8e-30
17128	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	3.4e-80
17881	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	4e-76
16351	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.1e-70
18216	KOfam	K00003	homoserine dehydrogenase [EC:1.1.1.3]	7.2e-156
16985	KOfam	K00003	homoserine dehydrogenase [EC:1.1.1.3]	1.8e-121
17960	KOfam	K14062	outer membrane protein N	4.5e-167
14600	KOfam	K02600	transcription termination/antitermination protein NusA	2.1e-161
14573	KOfam	K02600	transcription termination/antitermination protein NusA	1.1e-157
16821	KOfam	K02600	transcription termination/antitermination protein NusA	7.6e-156
13939	KOfam	K02600	transcription termination/antitermination protein NusA	1.2e-142
13702	KOfam	K07778	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	9.2e-65
18409	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	1.1e-87
12897	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	1.1e-86
16365	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	3.3e-72
15989	KOfam	K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	6.4e-80
19104	KOfam	K17225	sulfane dehydrogenase subunit SoxC	2.4e-184
18698	KOfam	K20489	lantibiotic immunity protein	2.4e-36
15718	KOfam	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	7.9e-34
16405	KOfam	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	4.4e-22
16602	KOfam	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	1.9e-19
15779	KOfam	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	1.2e-58
17396	KOfam	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	1.6e-15
18357	KOfam	K12349	neutral ceramidase [EC:3.5.1.23]	2e-172
13095	KOfam	K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	3.3e-102
17164	KOfam	K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	1.4e-94
16745	KOfam	K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	2.6e-80
18488	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	3.7e-44
16964	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	4.5e-38
15008	KOfam	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	1.6e-258
18493	KOfam	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	6.2e-225
15540	KOfam	K10947	PadR family transcriptional regulator, regulatory protein PadR	7.4e-24
16782	KOfam	K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	5e-62
17827	KOfam	K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	1.3e-60
16775	KOfam	K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	2.6e-53
16635	KOfam	K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	2.2e-52
15544	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	4.6e-92
17458	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	1.3e-78
18215	KOfam	K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	4.9e-225
12945	KOfam	K07552	MFS transporter, DHA1 family, multidrug resistance protein	6.7e-119
14679	KOfam	K07552	MFS transporter, DHA1 family, multidrug resistance protein	1.2e-115
13355	KOfam	K06894	alpha-2-macroglobulin	0
16698	KOfam	K06894	alpha-2-macroglobulin	4.3e-190
16194	KOfam	K03734	FAD:protein FMN transferase [EC:2.7.1.180]	2.9e-94
18522	KOfam	K03734	FAD:protein FMN transferase [EC:2.7.1.180]	5.1e-85
12857	KOfam	K03734	FAD:protein FMN transferase [EC:2.7.1.180]	7.2e-40
12961	KOfam	K07220	uncharacterized protein	1.3e-65
15978	KOfam	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	7.9e-115
18894	KOfam	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	1.7e-113
16165	KOfam	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
18111	KOfam	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
16185	KOfam	K02358	elongation factor Tu	3.8e-172
18812	KOfam	K02358	elongation factor Tu	1.9e-135
14877	KOfam	K06895	L-lysine exporter family protein LysE/ArgO	1.6e-53
15858	KOfam	K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	6.5e-58
12986	KOfam	K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	5.6e-49
16216	KOfam	K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	5.6e-181
17706	KOfam	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	3e-166
18750	KOfam	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	5.7e-164
15777	KOfam	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	2.6e-163
14986	KOfam	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1.3e-130
15415	KOfam	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	5.6e-128
17075	KOfam	K01678	fumarate hydratase subunit beta [EC:4.2.1.2]	2e-67
13792	KOfam	K01693	imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	5.6e-104
16047	KOfam	K07584	uncharacterized protein	1.4e-29
18141	KOfam	K13283	ferrous-iron efflux pump FieF	7.8e-71
17484	KOfam	K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	3.8e-268
13199	KOfam	K09768	uncharacterized protein	1.3e-60
13121	KOfam	K08310	dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]	1.5e-68
17281	KOfam	K08310	dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]	1.1e-56
18399	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	1.9e-113
14930	KOfam	K02601	transcription termination/antitermination protein NusG	8.3e-65
16785	KOfam	K19221	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	6.6e-74
15391	KOfam	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	1.2e-94
13979	KOfam	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	1.6e-202
14477	KOfam	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	1.5e-192
18391	KOfam	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	4.3e-191
18962	KOfam	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	5.3e-94
15982	KOfam	K03286	OmpA-OmpF porin, OOP family	8.6e-50
13521	KOfam	K03286	OmpA-OmpF porin, OOP family	2.2e-48
17757	KOfam	K03286	OmpA-OmpF porin, OOP family	2.3e-41
16540	KOfam	K03286	OmpA-OmpF porin, OOP family	3.1e-40
13540	KOfam	K03286	OmpA-OmpF porin, OOP family	1e-39
14319	KOfam	K03286	OmpA-OmpF porin, OOP family	2e-34
16599	KOfam	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1.5e-140
16277	KOfam	K01485	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	8.8e-130
13566	KOfam	K01485	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	2.7e-74
18519	KOfam	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	1.6e-103
15104	KOfam	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	5.6e-102
17810	KOfam	K15396	tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]	2.1e-126
15107	KOfam	K07792	anaerobic C4-dicarboxylate transporter DcuB	3.5e-223
17262	KOfam	K24163	monovalent cation/hydrogen antiporter	1.1e-174
17933	KOfam	K05807	outer membrane protein assembly factor BamD	5.3e-86
18906	KOfam	K05807	outer membrane protein assembly factor BamD	2.6e-80
16260	KOfam	K05807	outer membrane protein assembly factor BamD	3e-76
18562	KOfam	K05807	outer membrane protein assembly factor BamD	2.6e-48
13267	KOfam	K05807	outer membrane protein assembly factor BamD	4.7e-46
18635	KOfam	K15553	sulfonate transport system substrate-binding protein	4.2e-117
17780	KOfam	K03325	arsenite transporter	1.1e-51
14674	KOfam	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	1.7e-92
16786	KOfam	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	8.4e-87
14897	KOfam	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	6.7e-102
12785	KOfam	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	6.6e-79
13969	KOfam	K00610	aspartate carbamoyltransferase regulatory subunit	5e-48
15225	KOfam	K19341	Cu-processing system permease protein	2.1e-87
16908	KOfam	K02761	cellobiose PTS system EIIC component	5.1e-140
16084	KOfam	K09807	uncharacterized protein	3.9e-29
17839	KOfam	K09807	uncharacterized protein	6.5e-26
18785	KOfam	K02952	small subunit ribosomal protein S13	2.4e-59
15159	KOfam	K02952	small subunit ribosomal protein S13	8.9e-59
16527	KOfam	K07180	serine protein kinase	1.5e-238
18403	KOfam	K02946	small subunit ribosomal protein S10	4.1e-43
16900	KOfam	K02946	small subunit ribosomal protein S10	4.6e-43
16358	KOfam	K02946	small subunit ribosomal protein S10	5.4e-43
18811	KOfam	K02946	small subunit ribosomal protein S10	1.1e-36
14067	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	1e-92
15352	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	1.9e-51
15245	KOfam	K05973	poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]	6.9e-193
13420	KOfam	K20265	glutamate:GABA antiporter	1.4e-171
12950	KOfam	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	2.7e-30
15385	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.1e-83
17777	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	2.2e-78
18433	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	8.6e-77
17624	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	1.4e-93
13254	KOfam	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	7.8e-86
17943	KOfam	K00412	ubiquinol-cytochrome c reductase cytochrome b subunit	2.7e-187
12938	KOfam	K15792	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	1.4e-243
14110	KOfam	K12943	lipoprotein YgeR	1.6e-106
18970	KOfam	K13485	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]	7.7e-60
17157	KOfam	K01095	phosphatidylglycerophosphatase A [EC:3.1.3.27]	2.2e-54
15439	KOfam	K01095	phosphatidylglycerophosphatase A [EC:3.1.3.27]	4.8e-53
17915	KOfam	K06922	uncharacterized protein	1.9e-210
15546	KOfam	K12957	alcohol/geraniol dehydrogenase (NADP+) [EC:1.1.1.2 1.1.1.183]	6.6e-165
17743	KOfam	K05595	multiple antibiotic resistance protein	5e-65
15520	KOfam	K05595	multiple antibiotic resistance protein	1.5e-61
16151	KOfam	K05595	multiple antibiotic resistance protein	1.5e-56
16852	KOfam	K05595	multiple antibiotic resistance protein	8.3e-48
14757	KOfam	K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	6.7e-180
13855	KOfam	K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	1.3e-157
17363	KOfam	K24217	L-amino acid N-acyltransferase [EC:2.3.1.-]	6.6e-70
16657	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	3.3e-114
15126	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	8.9e-17
15247	KOfam	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA	0
14094	KOfam	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	6.3e-147
12938	KOfam	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	5.4e-106
17689	KOfam	K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	5.5e-98
18074	KOfam	K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	1.2e-68
17627	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	1e-236
17533	KOfam	K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin	2.5e-35
15947	KOfam	K00376	nitrous-oxide reductase [EC:1.7.2.4]	2.9e-240
13028	KOfam	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	7.6e-226
13172	KOfam	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	1.8e-214
14987	KOfam	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	9.3e-184
16984	KOfam	K01726	gamma-carbonic anhydrase [EC:4.2.1.-]	2.6e-64
18281	KOfam	K01726	gamma-carbonic anhydrase [EC:4.2.1.-]	7.3e-57
15588	KOfam	K03643	LPS-assembly lipoprotein	1.4e-45
14338	KOfam	K03643	LPS-assembly lipoprotein	3.4e-39
16475	KOfam	K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	1.1e-169
13551	KOfam	K03496	chromosome partitioning protein	1.3e-66
18170	KOfam	K03496	chromosome partitioning protein	9.6e-66
18747	KOfam	K03496	chromosome partitioning protein	2.8e-47
16392	KOfam	K03496	chromosome partitioning protein	1.2e-44
13788	KOfam	K03496	chromosome partitioning protein	2.1e-44
13318	KOfam	K02950	small subunit ribosomal protein S12	3.2e-74
16166	KOfam	K02950	small subunit ribosomal protein S12	9.2e-73
13272	KOfam	K02950	small subunit ribosomal protein S12	1.9e-25
15526	KOfam	K16925	energy-coupling factor transport system substrate-specific component	2.4e-45
18311	KOfam	K07182	CBS domain-containing protein	1.8e-198
14386	KOfam	K00835	valine--pyruvate aminotransferase [EC:2.6.1.66]	6.8e-141
17415	KOfam	K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]	1.7e-40
18976	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	1.2e-139
16950	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	2e-128
16440	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	3.2e-105
16961	KOfam	K02011	iron(III) transport system permease protein	5.6e-159
16343	KOfam	K02011	iron(III) transport system permease protein	4.2e-144
18347	KOfam	K02011	iron(III) transport system permease protein	6.6e-112
16463	KOfam	K03469	ribonuclease HI [EC:3.1.26.4]	3.1e-70
12883	KOfam	K03469	ribonuclease HI [EC:3.1.26.4]	7.2e-68
17113	KOfam	K03469	ribonuclease HI [EC:3.1.26.4]	3.5e-64
18099	KOfam	K03333	cholesterol oxidase [EC:1.1.3.6]	2.5e-150
17898	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	6.5e-100
14915	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	7.1e-99
18104	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	4.2e-96
15943	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	2.2e-93
13639	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	7.6e-86
18549	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	1.1e-85
18172	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	9.5e-54
15403	KOfam	K03455	monovalent cation:H+ antiporter-2, CPA2 family	1e-174
15990	KOfam	K03455	monovalent cation:H+ antiporter-2, CPA2 family	2.2e-147
16829	KOfam	K15223	upstream activation factor subunit UAF30	3.5e-39
18639	KOfam	K01256	aminopeptidase N [EC:3.4.11.2]	3.5e-271
16211	KOfam	K01256	aminopeptidase N [EC:3.4.11.2]	1.8e-219
15556	KOfam	K03327	multidrug resistance protein, MATE family	7.7e-87
17256	KOfam	K03327	multidrug resistance protein, MATE family	1.6e-56
18930	KOfam	K03327	multidrug resistance protein, MATE family	1.2e-39
17980	KOfam	K02039	phosphate transport system protein	2.6e-66
15590	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	1.1e-68
18459	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	1.9e-63
17446	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	8.7e-59
14403	KOfam	K09781	uncharacterized protein	1.7e-140
13680	KOfam	K09781	uncharacterized protein	1.5e-137
14790	KOfam	K09781	uncharacterized protein	1.5e-129
15413	KOfam	K09781	uncharacterized protein	9.1e-109
13767	KOfam	K03284	magnesium transporter	3.8e-51
13013	KOfam	K02824	uracil permease	2.8e-173
14280	KOfam	K02824	uracil permease	4.3e-172
17787	KOfam	K01487	guanine deaminase [EC:3.5.4.3]	2.7e-133
15530	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	7.4e-118
16824	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	1.2e-115
15361	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	2.2e-111
13026	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	3.2e-107
15886	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.5e-35
17945	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.9e-31
18609	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.9e-29
16850	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.3e-27
17369	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	4.9e-25
14042	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	9.9e-24
14027	KOfam	K12410	NAD-dependent deacetylase [EC:2.3.1.286]	8.7e-97
16474	KOfam	K12410	NAD-dependent deacetylase [EC:2.3.1.286]	1.8e-84
18296	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	3.3e-83
16761	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	2.6e-80
13774	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	1e-69
14412	KOfam	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	9.1e-143
13515	KOfam	K03521	electron transfer flavoprotein beta subunit	1.2e-101
16766	KOfam	K00982	[glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	4.7e-298
15701	KOfam	K00982	[glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	6.7e-74
15850	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	7e-64
15849	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	1.4e-62
18524	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	3.7e-47
18523	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	3.1e-45
15055	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	4.3e-35
16040	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	2.8e-157
13455	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	3.6e-135
16969	KOfam	K23356	HTH-type transcriptional regulator, sugar sensing transcriptional regulator	7.8e-38
18685	KOfam	K03092	RNA polymerase sigma-54 factor	1.7e-15
17105	KOfam	K10763	DnaA-homolog protein	2.4e-76
16906	KOfam	K04064	osmotically inducible lipoprotein OsmE	1.2e-48
12887	KOfam	K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	0
12895	KOfam	K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	0
18514	KOfam	K10039	aspartate/glutamate/glutamine transport system substrate-binding protein	1.8e-106
17674	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2e-227
15460	KOfam	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	7.5e-243
17408	KOfam	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	2.8e-225
13359	KOfam	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1.5e-116
14643	KOfam	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1e-78
15508	KOfam	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	3.6e-65
18003	KOfam	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	6.3e-60
17959	KOfam	K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	0
18985	KOfam	K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	0
15622	KOfam	K01647	citrate synthase [EC:2.3.3.1]	1.2e-140
12877	KOfam	K01647	citrate synthase [EC:2.3.3.1]	6.4e-133
13417	KOfam	K13243	c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]	0
13632	KOfam	K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	7e-71
14586	KOfam	K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	9.7e-64
13398	KOfam	K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	1.6e-62
14258	KOfam	K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	6.9e-49
17083	KOfam	K06896	maltose 6'-phosphate phosphatase [EC:3.1.3.90]	1.6e-47
18551	KOfam	K10038	glutamine transport system ATP-binding protein [EC:7.4.2.1]	3.7e-125
16259	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	1.9e-125
15296	KOfam	K18302	membrane fusion protein, multidrug efflux system	6.5e-126
14352	KOfam	K18302	membrane fusion protein, multidrug efflux system	4e-119
17673	KOfam	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	3e-65
18525	KOfam	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	7.1e-23
17287	KOfam	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	3.9e-58
14664	KOfam	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	8.3e-33
16237	KOfam	K04065	hyperosmotically inducible periplasmic protein	3.3e-32
15577	KOfam	K10004	glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]	2.1e-143
14102	KOfam	K10004	glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]	3.3e-136
14178	KOfam	K01690	phosphogluconate dehydratase [EC:4.2.1.12]	0
16600	KOfam	K13041	two-component system, LuxR family, response regulator TtrR	4.1e-75
17343	KOfam	K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	8.8e-146
12886	KOfam	K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	1.5e-143
16466	KOfam	K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	2e-136
17110	KOfam	K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	1.7e-91
17600	KOfam	K07034	uncharacterized protein	5.6e-74
18618	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	3.8e-34
14030	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	3e-213
13372	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	3.3e-74
18118	KOfam	K07746	antitoxin ParD1/3/4	6.7e-22
13389	KOfam	K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	1.8e-205
18077	KOfam	K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	3e-174
16573	KOfam	K02170	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	4.8e-61
13418	KOfam	K13069	diguanylate cyclase [EC:2.7.7.65]	2.7e-106
17709	KOfam	K02164	nitric oxide reductase NorE protein	1.6e-64
16413	KOfam	K19222	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	2.6e-57
18673	KOfam	K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	2.5e-181
17062	KOfam	K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	8.6e-150
17736	KOfam	K14060	putative DNA-invertase from lambdoid prophage Rac	2.9e-54
15122	KOfam	K14060	putative DNA-invertase from lambdoid prophage Rac	4.1e-50
13467	KOfam	K14060	putative DNA-invertase from lambdoid prophage Rac	2.8e-49
