gene_callers_id	source	accession	function	e_value
19654	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2e-219
19334	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	8.6e-171
16908	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	5e-158
18261	KOfam	K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	0
18319	KOfam	K01647	citrate synthase [EC:2.3.3.1]	3.5e-147
17374	KOfam	K08677	kumamolisin	3.3e-182
17270	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	1.5e-103
19655	KOfam	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	2.5e-64
18407	KOfam	K22908	mannosylglucosylglycerate synthase [EC:2.4.1.-]	4.9e-138
17497	KOfam	K13280	signal peptidase I [EC:3.4.21.89]	3.7e-26
17933	KOfam	K13280	signal peptidase I [EC:3.4.21.89]	6.4e-23
17495	KOfam	K13280	signal peptidase I [EC:3.4.21.89]	7.4e-22
18827	KOfam	K05384	bilin biosynthesis protein	1.9e-64
17051	KOfam	K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	5.5e-256
17336	KOfam	K10979	DNA end-binding protein Ku	9.2e-102
17583	KOfam	K10979	DNA end-binding protein Ku	1.6e-101
17129	KOfam	K10979	DNA end-binding protein Ku	5.5e-100
18949	KOfam	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	2.4e-183
19568	KOfam	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	3.4e-180
18322	KOfam	K16887	quinone-modifying oxidoreductase, subunit QmoC	8.9e-78
19348	KOfam	K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	6.6e-208
19589	KOfam	K10206	LL-diaminopimelate aminotransferase [EC:2.6.1.83]	4.2e-122
18431	KOfam	K07791	anaerobic C4-dicarboxylate transporter DcuA	2.4e-186
17398	KOfam	K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	1.3e-58
19446	KOfam	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	2.8e-70
16972	KOfam	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	2.8e-69
19287	KOfam	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	2.6e-66
17420	KOfam	K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	3.1e-82
17679	KOfam	K18855	UDP-N-acetylglucosamine 3-dehydrogenase [EC:1.1.1.374]	1.4e-102
17167	KOfam	K09958	uncharacterized protein	7.4e-92
19404	KOfam	K02992	small subunit ribosomal protein S7	6.8e-35
17587	KOfam	K02004	putative ABC transport system permease protein	5.9e-37
17133	KOfam	K02004	putative ABC transport system permease protein	8.2e-24
17905	KOfam	K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	1.5e-114
17912	KOfam	K05794	tellurite resistance protein TerC	1.6e-143
17999	KOfam	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	3.4e-230
19138	KOfam	K02979	small subunit ribosomal protein S28e	2.7e-25
17399	KOfam	K02979	small subunit ribosomal protein S28e	2.2e-21
19318	KOfam	K07342	protein transport protein SEC61 subunit gamma and related proteins	4.1e-13
19383	KOfam	K03642	rare lipoprotein A	3.4e-29
19178	KOfam	K01055	3-oxoadipate enol-lactonase [EC:3.1.1.24]	9.2e-71
19000	KOfam	K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	2.5e-55
19073	KOfam	K02574	ferredoxin-type protein NapH	2.9e-54
18729	KOfam	K06921	uncharacterized protein	1.4e-38
17346	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
19046	KOfam	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	9.9e-266
17752	KOfam	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	2e-261
19266	KOfam	K07391	magnesium chelatase family protein	5.6e-147
18286	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	5.4e-79
19210	KOfam	K05592	ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	1.1e-213
19066	KOfam	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	2.4e-51
18946	KOfam	K03120	transcription initiation factor TFIID TATA-box-binding protein	3.5e-31
17387	KOfam	K00401	methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]	1.3e-211
17608	KOfam	K02996	small subunit ribosomal protein S9	1.7e-34
19201	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	9.1e-137
17302	KOfam	K09141	uncharacterized protein	4.2e-56
18448	KOfam	K02835	peptide chain release factor 1	7.3e-152
18874	KOfam	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	1.3e-54
17909	KOfam	K01455	formamidase [EC:3.5.1.49]	1.5e-29
18452	KOfam	K09747	uncharacterized protein	1.8e-38
19414	KOfam	K01858	myo-inositol-1-phosphate synthase [EC:5.5.1.4]	9.7e-68
19471	KOfam	K04074	cell division initiation protein	1.2e-53
17478	KOfam	K03733	integrase/recombinase XerC	3e-102
17729	KOfam	K06893	uncharacterized protein	6.1e-23
17609	KOfam	K03055	DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	4.4e-29
19372	KOfam	K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	1.3e-187
17243	KOfam	K01681	aconitate hydratase [EC:4.2.1.3]	0
18469	KOfam	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	3.3e-91
19602	KOfam	K09746	uncharacterized protein	4.5e-78
18208	KOfam	K00010	myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	3.5e-113
18209	KOfam	K00010	myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	1.9e-88
18160	KOfam	K01468	imidazolonepropionase [EC:3.5.2.7]	1.1e-159
18547	KOfam	K22299	HTH-type transcriptional regulator, competence development regulator	3.2e-25
18439	KOfam	K22299	HTH-type transcriptional regulator, competence development regulator	7.5e-23
17343	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.2e-88
19623	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	5.7e-85
17247	KOfam	K03531	cell division protein FtsZ	9.6e-158
19317	KOfam	K03531	cell division protein FtsZ	4.4e-137
17170	KOfam	K03531	cell division protein FtsZ	2.4e-119
17991	KOfam	K03525	type III pantothenate kinase [EC:2.7.1.33]	2.9e-73
16971	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	4.3e-62
19447	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	3.3e-61
19288	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	2.3e-53
18073	KOfam	K02834	ribosome-binding factor A	3.6e-38
17201	KOfam	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	2.7e-190
18150	KOfam	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	2.4e-180
18755	KOfam	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	1.4e-29
18930	KOfam	K00616	transaldolase [EC:2.2.1.2]	6.2e-50
17172	KOfam	K07179	RIO kinase 2 [EC:2.7.11.1]	1.5e-101
18886	KOfam	K09154	uncharacterized protein	3e-52
16915	KOfam	K12574	ribonuclease J [EC:3.1.-.-]	3.5e-233
19357	KOfam	K10439	ribose transport system substrate-binding protein	1.1e-96
18210	KOfam	K10439	ribose transport system substrate-binding protein	6.8e-77
18882	KOfam	K10439	ribose transport system substrate-binding protein	1.7e-60
19202	KOfam	K02029	polar amino acid transport system permease protein	1.8e-82
18207	KOfam	K03337	5-deoxy-glucuronate isomerase [EC:5.3.1.30]	3.7e-89
18378	KOfam	K06298	germination protein M	9.1e-33
17089	KOfam	K02954	small subunit ribosomal protein S14	5e-19
19494	KOfam	K00400	methyl coenzyme M reductase system, component A2	9.4e-195
18853	KOfam	K01736	chorismate synthase [EC:4.2.3.5]	1.7e-168
18463	KOfam	K01736	chorismate synthase [EC:4.2.3.5]	6.1e-134
19075	KOfam	K01939	adenylosuccinate synthase [EC:6.3.4.4]	8.5e-176
17359	KOfam	K22886	protein lysine acetyltransferase [EC:2.3.1.-]	2.5e-57
18373	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	1.1e-72
18664	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	4.9e-72
18061	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	2.3e-68
17899	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	1.5e-67
19359	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	4.3e-66
18865	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	2.1e-64
18864	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	3.7e-64
17900	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	8.4e-59
19201	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	5.5e-43
17794	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	2.1e-42
17043	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	1.8e-41
18058	KOfam	K03686	molecular chaperone DnaJ	6.3e-138
18518	KOfam	K06932	tRNA(Ile2)-agmatinylcytidine synthase [EC:6.3.4.22]	4.9e-149
19305	KOfam	K01734	methylglyoxal synthase [EC:4.2.3.3]	2.9e-55
17279	KOfam	K01046	triacylglycerol lipase [EC:3.1.1.3]	6.3e-19
18292	KOfam	K16937	thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2]	3.2e-28
17123	KOfam	K16937	thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2]	3.9e-26
17635	KOfam	K15580	oligopeptide transport system substrate-binding protein	2.6e-123
17772	KOfam	K09181	acetyltransferase	0
18413	KOfam	K03335	inosose dehydratase [EC:4.2.1.44]	2.1e-64
17588	KOfam	K02003	putative ABC transport system ATP-binding protein	1.9e-102
18341	KOfam	K09142	methyltransferase [EC:2.1.1.-]	1.6e-31
17064	KOfam	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	1.6e-92
19456	KOfam	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	1.6e-78
19082	KOfam	K03282	large conductance mechanosensitive channel	3.6e-34
18786	KOfam	K07755	arsenite methyltransferase [EC:2.1.1.137]	3.7e-90
19087	KOfam	K07755	arsenite methyltransferase [EC:2.1.1.137]	7.7e-86
16920	KOfam	K07027	glycosyltransferase 2 family protein	3.8e-41
18556	KOfam	K07027	glycosyltransferase 2 family protein	9.1e-34
18867	KOfam	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1.9e-71
18113	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1.7e-61
18274	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	2.7e-26
19122	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1.2e-24
17451	KOfam	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	1.2e-188
17623	KOfam	K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1.7e-124
17696	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	2e-48
19476	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	6.1e-48
18647	KOfam	K00577	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	4.9e-77
19024	KOfam	K07218	nitrous oxidase accessory protein	3.6e-90
19143	KOfam	K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	1.3e-144
17656	KOfam	K00205	4Fe-4S ferredoxin	6e-98
19096	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	1.3e-29
17122	KOfam	K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	3.1e-269
19400	KOfam	K03042	DNA-directed RNA polymerase subunit A" [EC:2.7.7.6]	2.3e-170
18783	KOfam	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	2.1e-171
17986	KOfam	K07581	RNA-binding protein	3e-37
19343	KOfam	K00588	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	1.5e-47
19472	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	4.7e-48
19593	KOfam	K00013	histidinol dehydrogenase [EC:1.1.1.23]	2e-168
18885	KOfam	K18853	dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]	5.6e-82
19566	KOfam	K01480	agmatinase [EC:3.5.3.11]	7.9e-91
17747	KOfam	K01480	agmatinase [EC:3.5.3.11]	2.3e-82
17283	KOfam	K02016	iron complex transport system substrate-binding protein	7.6e-30
19151	KOfam	K00615	transketolase [EC:2.2.1.1]	2.6e-214
18527	KOfam	K00615	transketolase [EC:2.2.1.1]	2.1e-112
17886	KOfam	K09157	uncharacterized protein	1.1e-166
17090	KOfam	K02994	small subunit ribosomal protein S8	2.2e-59
18754	KOfam	K01251	adenosylhomocysteinase [EC:3.3.1.1]	1.7e-152
18151	KOfam	K01251	adenosylhomocysteinase [EC:3.3.1.1]	1.4e-127
19697	KOfam	K03446	MFS transporter, DHA2 family, multidrug resistance protein	7.4e-113
17474	KOfam	K03320	ammonium transporter, Amt family	2.2e-135
18700	KOfam	K03320	ammonium transporter, Amt family	1.7e-122
17772	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	6.3e-258
19437	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	2.1e-238
19344	KOfam	K21142	MoaE-MoaD fusion protein [EC:2.8.1.12]	2.6e-62
18464	KOfam	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	5.5e-108
18052	KOfam	K06927	diphthine-ammonia ligase [EC:6.3.1.14]	3e-37
18813	KOfam	K03687	molecular chaperone GrpE	5.5e-43
18687	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	5.5e-53
19277	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	1.9e-48
18201	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	1.7e-20
19335	KOfam	K23518	O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106]	1.4e-65
18891	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	1.6e-86
19646	KOfam	K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	6.2e-141
19216	KOfam	K07486	transposase	5.9e-86
18769	KOfam	K07486	transposase	6.9e-70
18768	KOfam	K07486	transposase	1.2e-65
17638	KOfam	K07486	transposase	4.1e-43
18433	KOfam	K07486	transposase	1.5e-25
18200	KOfam	K06001	tryptophan synthase beta chain [EC:4.2.1.20]	7.9e-232
18688	KOfam	K06001	tryptophan synthase beta chain [EC:4.2.1.20]	4e-129
17314	KOfam	K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	2.4e-84
17246	KOfam	K06997	PLP dependent protein	2.5e-78
19467	KOfam	K06997	PLP dependent protein	5.5e-67
17391	KOfam	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	1e-60
17901	KOfam	K02529	LacI family transcriptional regulator	1e-115
18207	KOfam	K02529	LacI family transcriptional regulator	9.9e-105
18415	KOfam	K02529	LacI family transcriptional regulator	6.7e-98
18561	KOfam	K02529	LacI family transcriptional regulator	1.7e-95
17185	KOfam	K02529	LacI family transcriptional regulator	1.7e-92
18742	KOfam	K02529	LacI family transcriptional regulator	2.2e-87
18626	KOfam	K07684	two-component system, NarL family, nitrate/nitrite response regulator NarL	5.8e-74
16963	KOfam	K00855	phosphoribulokinase [EC:2.7.1.19]	6e-48
17657	KOfam	K03390	heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	5.1e-56
17316	KOfam	K12510	tight adherence protein B	8.8e-55
17738	KOfam	K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	7.3e-104
17942	KOfam	K03569	rod shape-determining protein MreB and related proteins	6.6e-164
18916	KOfam	K03569	rod shape-determining protein MreB and related proteins	3e-161
16922	KOfam	K03569	rod shape-determining protein MreB and related proteins	4.1e-155
17688	KOfam	K03569	rod shape-determining protein MreB and related proteins	1.6e-101
17571	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	7.8e-84
18280	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	9.5e-79
18955	KOfam	K02887	large subunit ribosomal protein L20	1.7e-49
17577	KOfam	K02887	large subunit ribosomal protein L20	1.9e-46
17930	KOfam	K02887	large subunit ribosomal protein L20	2.3e-45
17990	KOfam	K02313	chromosomal replication initiator protein	3.8e-143
18227	KOfam	K02313	chromosomal replication initiator protein	3.3e-106
19276	KOfam	K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	6.7e-67
16912	KOfam	K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	5.8e-62
19276	KOfam	K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]	3.3e-129
17828	KOfam	K01633	7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	4.4e-38
17478	KOfam	K04763	integrase/recombinase XerD	4.4e-94
17221	KOfam	K04763	integrase/recombinase XerD	4.1e-85
18243	KOfam	K04763	integrase/recombinase XerD	6.1e-58
18945	KOfam	K07040	uncharacterized protein	4.1e-29
19285	KOfam	K07040	uncharacterized protein	5.5e-29
16974	KOfam	K07040	uncharacterized protein	2.1e-26
19487	KOfam	K23684	dolichol-phosphate hexosyltransferase [EC:2.4.1.-]	1.4e-80
17106	KOfam	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	1.2e-91
17102	KOfam	K11178	xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	1.1e-113
17285	KOfam	K03568	TldD protein	7.7e-130
18391	KOfam	K03568	TldD protein	4e-128
18296	KOfam	K14941	2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]	2.8e-48
19530	KOfam	K14941	2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]	8.9e-31
17030	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	1.5e-105
19185	KOfam	K01545	potassium-transporting ATPase KdpF subunit	2e-07
19189	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1.7e-137
19637	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1.1e-134
17559	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	2.5e-111
19191	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	3.2e-109
17045	KOfam	K01551	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	2.1e-88
17316	KOfam	K12511	tight adherence protein C	1.2e-40
17244	KOfam	K09131	uncharacterized protein	2.8e-24
19588	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	3.2e-155
18610	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	2.3e-92
17088	KOfam	K02931	large subunit ribosomal protein L5	2.2e-91
19525	KOfam	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	8e-89
19344	KOfam	K03636	sulfur-carrier protein	2e-16
17771	KOfam	K03636	sulfur-carrier protein	2.6e-15
17458	KOfam	K06996	uncharacterized protein	6.1e-26
19354	KOfam	K06996	uncharacterized protein	3.7e-25
18638	KOfam	K06982	pantoate kinase [EC:2.7.1.169]	3.2e-77
18225	KOfam	K08987	putative membrane protein	5.9e-16
19247	KOfam	K07478	putative ATPase	3.3e-75
17217	KOfam	K07493	putative transposase	1.7e-105
19029	KOfam	K07493	putative transposase	1.7e-94
18411	KOfam	K07493	putative transposase	2.2e-92
18280	KOfam	K09482	glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7]	2e-169
19694	KOfam	K23269	phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]	1e-250
17847	KOfam	K07491	putative transposase	3e-22
19051	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	9.7e-225
19239	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	1.1e-177
17580	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	2.2e-177
19078	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	3e-177
18004	KOfam	K06994	putative drug exporter of the RND superfamily	1.6e-172
17516	KOfam	K06994	putative drug exporter of the RND superfamily	2.2e-158
18641	KOfam	K06994	putative drug exporter of the RND superfamily	2.2e-92
19653	KOfam	K06994	putative drug exporter of the RND superfamily	2.2e-82
18730	KOfam	K06994	putative drug exporter of the RND superfamily	2.1e-80
18069	KOfam	K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	2.9e-61
18676	KOfam	K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	2.8e-36
18947	KOfam	K07446	tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213]	2.2e-104
17091	KOfam	K02933	large subunit ribosomal protein L6	1.7e-79
18124	KOfam	K03387	NADH-dependent peroxiredoxin subunit F [EC:1.8.1.-]	6.5e-108
17830	KOfam	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	2.8e-118
19187	KOfam	K01547	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]	0
17386	KOfam	K03422	methyl-coenzyme M reductase subunit D	4.1e-49
19173	KOfam	K18189	translational activator of cytochrome c oxidase 1	1.1e-61
17431	KOfam	K00936	two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	1.2e-92
18749	KOfam	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	3.1e-49
16925	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	3.7e-254
19381	KOfam	K07042	probable rRNA maturation factor	1.2e-37
17219	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	1.7e-236
18543	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	9.7e-234
17713	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	3e-159
19243	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	6.7e-105
17802	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	1.5e-60
17278	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	1.3e-103
19389	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	1.8e-101
18369	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	3.9e-46
19115	KOfam	K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	1.5e-178
18341	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	1.2e-101
19351	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	6e-88
18816	KOfam	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	1.2e-21
17070	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	5.4e-122
17287	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	3e-111
18173	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	4.3e-91
19224	KOfam	K08166	MFS transporter, DHA2 family, methylenomycin A resistance protein	2.3e-130
19478	KOfam	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	1.4e-70
18332	KOfam	K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	8.4e-58
19089	KOfam	K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	8.3e-56
17144	KOfam	K01156	type III restriction enzyme [EC:3.1.21.5]	1.1e-64
19003	KOfam	K03782	catalase-peroxidase [EC:1.11.1.21]	1.4e-158
17885	KOfam	K09720	HTH-type transcriptional regulator, global nitrogen regulator NrpRI	1.3e-105
19186	KOfam	K01546	potassium-transporting ATPase potassium-binding subunit	9.5e-261
18912	KOfam	K09126	uncharacterized protein	3e-69
18717	KOfam	K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	1.4e-53
18944	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	2.5e-122
19283	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	2.3e-62
19443	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	1.4e-37
17595	KOfam	K02259	cytochrome c oxidase assembly protein subunit 15	6e-50
18598	KOfam	K07321	CO dehydrogenase maturation factor	1e-55
18432	KOfam	K01744	aspartate ammonia-lyase [EC:4.3.1.1]	8.1e-210
18062	KOfam	K07335	basic membrane protein A and related proteins	7.5e-58
19344	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	9.7e-46
18402	KOfam	K07494	putative transposase	6.4e-47
18081	KOfam	K07494	putative transposase	2.1e-23
17724	KOfam	K07494	putative transposase	1.1e-20
17618	KOfam	K07494	putative transposase	7.4e-16
18375	KOfam	K23536	general nucleoside transport system permease protein	1.5e-102
18662	KOfam	K23536	general nucleoside transport system permease protein	1.6e-100
18063	KOfam	K23536	general nucleoside transport system permease protein	2.3e-91
17037	KOfam	K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	3.6e-259
18183	KOfam	K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	1.6e-194
18863	KOfam	K01998	branched-chain amino acid transport system permease protein	1.7e-111
17898	KOfam	K01998	branched-chain amino acid transport system permease protein	4.1e-80
19238	KOfam	K01754	threonine dehydratase [EC:4.3.1.19]	1e-122
17059	KOfam	K01754	threonine dehydratase [EC:4.3.1.19]	2.1e-121
19551	KOfam	K01754	threonine dehydratase [EC:4.3.1.19]	1.7e-115
17324	KOfam	K01768	adenylate cyclase [EC:4.6.1.1]	6.2e-55
19572	KOfam	K01768	adenylate cyclase [EC:4.6.1.1]	5.1e-54
17400	KOfam	K02936	large subunit ribosomal protein L7Ae	1.1e-21
19166	KOfam	K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	1.1e-276
18842	KOfam	K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	3.5e-206
18559	KOfam	K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	1.1e-151
18485	KOfam	K00853	L-ribulokinase [EC:2.7.1.16]	2.1e-214
18055	KOfam	K20215	diphthine synthase [EC:2.1.1.98]	7.2e-103
18943	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	4.7e-125
18848	KOfam	K12264	anaerobic nitric oxide reductase flavorubredoxin	4.5e-156
