gene_callers_id	source	accession	function	e_value
38973	KOfam	K02031	peptide/nickel transport system ATP-binding protein	4.4e-176
40965	KOfam	K02031	peptide/nickel transport system ATP-binding protein	5.3e-157
43278	KOfam	K02031	peptide/nickel transport system ATP-binding protein	5.8e-157
42412	KOfam	K02031	peptide/nickel transport system ATP-binding protein	2e-151
43855	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	1.3e-233
41399	KOfam	K20509	carboxybiotin decarboxylase [EC:7.2.4.1]	4.5e-176
43240	KOfam	K20509	carboxybiotin decarboxylase [EC:7.2.4.1]	4.8e-76
40717	KOfam	K02970	small subunit ribosomal protein S21	1.2e-20
44529	KOfam	K02970	small subunit ribosomal protein S21	2.8e-13
45770	KOfam	K02970	small subunit ribosomal protein S21	7.9e-13
41037	KOfam	K02794	mannose PTS system EIIAB component [EC:2.7.1.191]	4.8e-141
40118	KOfam	K02794	mannose PTS system EIIAB component [EC:2.7.1.191]	2e-139
39649	KOfam	K03111	single-strand DNA-binding protein	1.2e-32
45546	KOfam	K03111	single-strand DNA-binding protein	3e-23
38927	KOfam	K05560	multicomponent K+:H+ antiporter subunit C	3.3e-52
46005	KOfam	K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	8e-99
41398	KOfam	K14445	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	2.3e-73
45501	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	4.8e-93
40670	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	8.6e-85
43828	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	2.7e-64
40903	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	5e-44
41770	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	9.1e-34
45718	KOfam	K05548	MFS transporter, AAHS family, benzoate transport protein	3.1e-175
40234	KOfam	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	9.8e-74
44388	KOfam	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	1.9e-66
46398	KOfam	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	3.2e-65
45411	KOfam	K11529	glycerate 2-kinase [EC:2.7.1.165]	2.2e-128
39204	KOfam	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	3.3e-74
40649	KOfam	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	2e-73
39709	KOfam	K12975	KDO II ethanolaminephosphotransferase [EC:2.7.8.42]	1.3e-191
43771	KOfam	K03688	ubiquinone biosynthesis protein	6.3e-186
43689	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	6.8e-123
45845	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	3.9e-121
45062	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	6.5e-117
39155	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	3.1e-109
45783	KOfam	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	4.5e-21
39062	KOfam	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	4.8e-18
43024	KOfam	K08083	two-component system, LytTR family, response regulator AlgR	1.7e-97
46498	KOfam	K18284	adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]	1.5e-104
41208	KOfam	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	1.6e-155
43075	KOfam	K06938	uncharacterized protein	1.8e-24
39053	KOfam	K06938	uncharacterized protein	6.7e-22
44069	KOfam	K05564	multicomponent K+:H+ antiporter subunit G	6e-42
40205	KOfam	K03673	protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]	7.9e-64
39368	KOfam	K03673	protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]	8.3e-54
38848	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	1.2e-155
43611	KOfam	K01070	S-formylglutathione hydrolase [EC:3.1.2.12]	4.3e-141
43265	KOfam	K06079	copper homeostasis protein (lipoprotein)	1.4e-24
41923	KOfam	K01716	3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]	4.1e-85
40051	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	4.3e-56
42511	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	2e-43
43204	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	2.5e-35
42738	KOfam	K04652	hydrogenase nickel incorporation protein HypB	3.6e-92
43930	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump	0
45181	KOfam	K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	1.2e-63
43214	KOfam	K08295	2-aminobenzoate-CoA ligase [EC:6.2.1.32]	8.7e-248
44767	KOfam	K23010	metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-]	2.8e-67
43711	KOfam	K22468	polyphosphate kinase [EC:2.7.4.1]	7.7e-140
43712	KOfam	K22468	polyphosphate kinase [EC:2.7.4.1]	6.7e-118
40153	KOfam	K16915	nickel transport protein	1e-40
41259	KOfam	K02948	small subunit ribosomal protein S11	1.9e-53
44736	KOfam	K02948	small subunit ribosomal protein S11	1.6e-51
39408	KOfam	K20531	type IV secretion system protein TrbF	3.1e-106
44342	KOfam	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	1.8e-49
41412	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	3.7e-153
43397	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1e-131
42784	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	3.6e-123
46487	KOfam	K18904	outer membrane protein, multidrug efflux system	3.5e-162
42581	KOfam	K02784	phosphocarrier protein HPr	3.7e-30
45420	KOfam	K03471	ribonuclease HIII [EC:3.1.26.4]	9.1e-96
43726	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	4.4e-35
44635	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	2.8e-25
43057	KOfam	K03303	lactate permease	1.5e-64
40963	KOfam	K02035	peptide/nickel transport system substrate-binding protein	2.2e-88
42414	KOfam	K02035	peptide/nickel transport system substrate-binding protein	8.9e-81
39389	KOfam	K02035	peptide/nickel transport system substrate-binding protein	2.8e-79
46089	KOfam	K02035	peptide/nickel transport system substrate-binding protein	2.1e-72
45662	KOfam	K13892	glutathione transport system ATP-binding protein	0
42942	KOfam	K02800	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	7.4e-228
44518	KOfam	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	1.2e-100
40797	KOfam	K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	9.3e-136
40914	KOfam	K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	2.1e-98
39370	KOfam	K09941	uncharacterized protein	1.2e-84
45508	KOfam	K09799	uncharacterized protein	7.6e-117
43555	KOfam	K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	7.2e-122
40669	KOfam	K05835	threonine efflux protein	4.4e-55
44569	KOfam	K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	3.6e-102
44047	KOfam	K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	6.4e-101
42935	KOfam	K07005	uncharacterized protein	3.3e-36
40672	KOfam	K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]	2.3e-52
45938	KOfam	K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]	2.5e-52
43618	KOfam	K04518	prephenate dehydratase [EC:4.2.1.51]	4.4e-102
45093	KOfam	K04518	prephenate dehydratase [EC:4.2.1.51]	2.1e-97
45489	KOfam	K04518	prephenate dehydratase [EC:4.2.1.51]	3.6e-96
39482	KOfam	K04518	prephenate dehydratase [EC:4.2.1.51]	6.6e-94
46438	KOfam	K04518	prephenate dehydratase [EC:4.2.1.51]	3.3e-81
43399	KOfam	K16652	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]	1.6e-59
41474	KOfam	K09772	cell division inhibitor SepF	1.2e-37
41473	KOfam	K09772	cell division inhibitor SepF	3e-17
42464	KOfam	K07039	uncharacterized protein	1.2e-49
42467	KOfam	K07039	uncharacterized protein	5e-45
44012	KOfam	K09014	Fe-S cluster assembly protein SufB	1.8e-246
43235	KOfam	K09014	Fe-S cluster assembly protein SufB	2.5e-244
42599	KOfam	K19575	MerR family transcriptional regulator, activator of bmr gene	6.3e-36
38822	KOfam	K00024	malate dehydrogenase [EC:1.1.1.37]	1.3e-114
41242	KOfam	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	2.5e-260
44741	KOfam	K01689	enolase [EC:4.2.1.11]	5e-209
44256	KOfam	K01689	enolase [EC:4.2.1.11]	7.7e-203
44171	KOfam	K04083	molecular chaperone Hsp33	1.6e-79
39290	KOfam	K04083	molecular chaperone Hsp33	8.6e-27
38829	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	2.1e-199
39006	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1.9e-181
43548	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	6.9e-92
39182	KOfam	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	1.4e-72
45942	KOfam	K03713	MerR family transcriptional regulator, glutamine synthetase repressor	2.7e-50
41040	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	6.5e-14
41345	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	2.4e-13
43150	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	1e-12
40266	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	4.2e-09
39743	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	3.3e-08
46226	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	3.9e-259
41270	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	1.5e-181
46056	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	1.6e-161
40991	KOfam	K07213	copper chaperone	1.3e-22
39462	KOfam	K03075	preprotein translocase subunit SecG	2.9e-24
40574	KOfam	K03075	preprotein translocase subunit SecG	1.6e-13
39773	KOfam	K03075	preprotein translocase subunit SecG	2.6e-13
42153	KOfam	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	7.7e-62
44320	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	2.6e-116
43183	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	7.5e-109
40873	KOfam	K10747	DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	4.4e-116
43365	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1.5e-115
45629	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	3.7e-108
40906	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	3.3e-106
39140	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	2.4e-104
43825	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	4.5e-104
41773	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	4.5e-99
40673	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	4.7e-99
45874	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	2.2e-95
43929	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1.5e-137
42244	KOfam	K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	1.2e-122
40690	KOfam	K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	1.8e-113
41671	KOfam	K02357	elongation factor Ts	5.1e-106
40397	KOfam	K02357	elongation factor Ts	4.1e-101
43859	KOfam	K02357	elongation factor Ts	2.3e-100
42478	KOfam	K02357	elongation factor Ts	4.3e-53
40696	KOfam	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	9.7e-115
45824	KOfam	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	6.6e-110
45540	KOfam	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	1.8e-101
45470	KOfam	K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	5.9e-246
42302	KOfam	K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	6.8e-226
39422	KOfam	K04041	fructose-1,6-bisphosphatase III [EC:3.1.3.11]	7.8e-267
42437	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	6.1e-204
45433	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	6.9e-174
45557	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	1.5e-137
46423	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	4.1e-134
42610	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	1.2e-121
40207	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	1.6e-110
41690	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	5.9e-59
39057	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	1.3e-52
44053	KOfam	K03048	DNA-directed RNA polymerase subunit delta	5.3e-45
42351	KOfam	K03048	DNA-directed RNA polymerase subunit delta	4.2e-44
41665	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	2.6e-56
44622	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	3e-50
45239	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	7.2e-50
41077	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	2.4e-46
44608	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	7.3e-33
40143	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	2.2e-31
43879	KOfam	K07574	RNA-binding protein	1.9e-41
45758	KOfam	K07574	RNA-binding protein	1.2e-30
46107	KOfam	K18332	NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]	2.6e-260
45603	KOfam	K18326	MFS transporter, DHA2 family, multidrug resistance protein	5.2e-177
42015	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	7e-30
40272	KOfam	K03706	transcriptional pleiotropic repressor	1.3e-95
41318	KOfam	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	6.2e-69
38794	KOfam	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	3.1e-65
39930	KOfam	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	9.2e-48
39427	KOfam	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	1e-42
40608	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	1.7e-66
46040	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	2.3e-65
41435	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	1.9e-60
39371	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	6.7e-58
39536	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	6.5e-29
40778	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	1.8e-17
44098	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	6.6e-15
45866	KOfam	K02395	peptidoglycan hydrolase FlgJ	2.1e-22
38828	KOfam	K02395	peptidoglycan hydrolase FlgJ	6.7e-16
45443	KOfam	K02395	peptidoglycan hydrolase FlgJ	1.4e-14
45984	KOfam	K04096	DNA processing protein	2.5e-105
40588	KOfam	K04096	DNA processing protein	8.8e-91
40230	KOfam	K04096	DNA processing protein	7.9e-90
45302	KOfam	K04096	DNA processing protein	1.7e-77
43082	KOfam	K04096	DNA processing protein	1.8e-63
43172	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	1.3e-183
41243	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	2.6e-179
43484	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	2.2e-164
43418	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	4e-158
44681	KOfam	K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	6.8e-101
46166	KOfam	K09767	cyclic-di-GMP-binding protein	2.1e-64
42582	KOfam	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	1.1e-95
42046	KOfam	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	5.6e-103
44307	KOfam	K16135	LysR family transcriptional regulator, transcriptional activator for dmlA	4.2e-110
43641	KOfam	K01449	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	1.8e-22
44016	KOfam	K09015	Fe-S cluster assembly protein SufD	3.7e-102
43232	KOfam	K09015	Fe-S cluster assembly protein SufD	7e-101
39259	KOfam	K18118	succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	2.4e-247
43230	KOfam	K07010	putative glutamine amidotransferase	1.4e-78
44123	KOfam	K07010	putative glutamine amidotransferase	1.3e-66
40891	KOfam	K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	4.5e-74
38846	KOfam	K07004	uncharacterized protein	1.4e-154
45590	KOfam	K05834	homoserine/homoserine lactone efflux protein	5.1e-66
46360	KOfam	K05834	homoserine/homoserine lactone efflux protein	1.2e-52
39434	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.3e-76
44490	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	8.2e-64
39125	KOfam	K09940	uncharacterized protein	7.6e-35
45749	KOfam	K07979	GntR family transcriptional regulator	1.9e-31
38909	KOfam	K00970	poly(A) polymerase [EC:2.7.7.19]	2.9e-123
41612	KOfam	K05808	putative sigma-54 modulation protein	1.8e-39
38836	KOfam	K05808	putative sigma-54 modulation protein	3.6e-37
41702	KOfam	K02020	molybdate transport system substrate-binding protein	1.4e-41
41742	KOfam	K12555	penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]	9.3e-252
45255	KOfam	K12555	penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]	1.3e-251
45387	KOfam	K12541	ATP-binding cassette, subfamily C, bacterial LapB	4.7e-236
41782	KOfam	K12541	ATP-binding cassette, subfamily C, bacterial LapB	2.7e-235
39439	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	2.6e-150
43908	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	3.4e-143
44027	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	2.2e-82
42413	KOfam	K02034	peptide/nickel transport system permease protein	4.6e-108
43279	KOfam	K02034	peptide/nickel transport system permease protein	8.4e-103
40966	KOfam	K02034	peptide/nickel transport system permease protein	1.7e-94
38972	KOfam	K02034	peptide/nickel transport system permease protein	3.3e-87
42731	KOfam	K02034	peptide/nickel transport system permease protein	2.1e-85
40844	KOfam	K02034	peptide/nickel transport system permease protein	1.8e-73
41458	KOfam	K02034	peptide/nickel transport system permease protein	3.2e-59
43486	KOfam	K07164	uncharacterized protein	2.2e-44
42865	KOfam	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	2.2e-53
42489	KOfam	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	2.1e-52
46121	KOfam	K13677	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]	3.6e-112
44852	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	2.3e-95
43872	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	9.6e-95
40151	KOfam	K02008	cobalt/nickel transport system permease protein	3.2e-41
43032	KOfam	K09808	lipoprotein-releasing system permease protein	2.2e-161
39801	KOfam	K09808	lipoprotein-releasing system permease protein	5.4e-83
44436	KOfam	K09808	lipoprotein-releasing system permease protein	3.7e-77
45802	KOfam	K18911	L-histidine Nalpha-methyltransferase [EC:2.1.1.44]	6.7e-113
44211	KOfam	K22441	diamine N-acetyltransferase [EC:2.3.1.57]	2.7e-58
41031	KOfam	K22441	diamine N-acetyltransferase [EC:2.3.1.57]	1.3e-32
39411	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
45370	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
43946	KOfam	K02961	small subunit ribosomal protein S17	2.6e-39
45271	KOfam	K02961	small subunit ribosomal protein S17	4.7e-38
45883	KOfam	K02961	small subunit ribosomal protein S17	1.1e-35
39399	KOfam	K02961	small subunit ribosomal protein S17	7.2e-29
38879	KOfam	K19164	antitoxin CcdA	9.6e-28
41314	KOfam	K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	3.1e-121
39507	KOfam	K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	2e-115
45644	KOfam	K04653	hydrogenase expression/formation protein HypC	4.3e-19
40581	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	2e-59
43301	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	1.2e-58
44584	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	1.8e-54
42787	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	3.6e-51
45419	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	5.5e-49
40346	KOfam	K19158	toxin YoeB [EC:3.1.-.-]	1e-25
44617	KOfam	K19158	toxin YoeB [EC:3.1.-.-]	1.6e-24
41694	KOfam	K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	1.7e-156
45853	KOfam	K03699	putative hemolysin	9.8e-149
42121	KOfam	K03699	putative hemolysin	5.3e-146
41320	KOfam	K03699	putative hemolysin	3.3e-144
44232	KOfam	K03699	putative hemolysin	2.4e-125
45184	KOfam	K07399	cytochrome c biogenesis protein	4.6e-124
42234	KOfam	K07399	cytochrome c biogenesis protein	1.3e-117
43287	KOfam	K07399	cytochrome c biogenesis protein	1.1e-104
43690	KOfam	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	2.2e-185
40451	KOfam	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	4.5e-132
45482	KOfam	K15789	threonine 3-dehydrogenase [EC:1.1.1.103]	1.7e-113
43221	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	5e-138
46388	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	1.5e-135
42101	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	3.5e-135
45916	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	5.9e-120
45085	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	1.1e-109
44652	KOfam	K18285	aminodeoxyfutalosine synthase [EC:2.5.1.120]	1e-156
43742	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.6e-133
42543	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	9.1e-70
43025	KOfam	K08082	two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	8.2e-102
44461	KOfam	K08082	two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	5.7e-90
40814	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	7e-72
40657	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	1.7e-67
39760	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	7.2e-64
40660	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	5.8e-61
44672	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	1.2e-54
44643	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	2.5e-39
43959	KOfam	K06907	uncharacterized protein	2.2e-57
44165	KOfam	K01715	enoyl-CoA hydratase [EC:4.2.1.17]	1.7e-101
46098	KOfam	K03664	SsrA-binding protein	2.8e-71
46273	KOfam	K03664	SsrA-binding protein	2.3e-68
40198	KOfam	K03664	SsrA-binding protein	2.3e-62
41563	KOfam	K07402	xanthine dehydrogenase accessory factor	7.7e-51
40040	KOfam	K03116	sec-independent protein translocase protein TatA	1.3e-23
39849	KOfam	K03116	sec-independent protein translocase protein TatA	9.4e-20
46233	KOfam	K15984	16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	3e-62
43357	KOfam	K15984	16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	6.3e-41
44904	KOfam	K02963	small subunit ribosomal protein S18	1.6e-23
44329	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	1.2e-36
44370	KOfam	K08296	phosphohistidine phosphatase [EC:3.1.3.-]	4.7e-44
39487	KOfam	K08296	phosphohistidine phosphatase [EC:3.1.3.-]	7.8e-38
41632	KOfam	K08296	phosphohistidine phosphatase [EC:3.1.3.-]	4.9e-36
43889	KOfam	K08296	phosphohistidine phosphatase [EC:3.1.3.-]	1.3e-33
42557	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1.1e-142
39323	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	7.6e-115
41267	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	2.4e-113
40478	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	3.7e-111
41668	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	1e-110
43862	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	1.8e-108
46156	KOfam	K03499	trk system potassium uptake protein	6.5e-104
46417	KOfam	K03499	trk system potassium uptake protein	3.4e-71
45865	KOfam	K03499	trk system potassium uptake protein	6.2e-56
42557	KOfam	K22457	asparagine---oxo-acid transaminase [EC:2.6.1.14]	1e-194
39916	KOfam	K06287	septum formation protein	1.7e-66
45401	KOfam	K06287	septum formation protein	9.9e-61
39592	KOfam	K06287	septum formation protein	4.2e-39
39570	KOfam	K06287	septum formation protein	5.4e-38
39407	KOfam	K20532	type IV secretion system protein TrbG	1.5e-92
41037	KOfam	K02793	mannose PTS system EIIA component [EC:2.7.1.191]	3.1e-73
40118	KOfam	K02793	mannose PTS system EIIA component [EC:2.7.1.191]	1.2e-69
46307	KOfam	K02793	mannose PTS system EIIA component [EC:2.7.1.191]	3.1e-33
45078	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	7.2e-109
39448	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	1.5e-105
46389	KOfam	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	1.7e-231
